"ID","Handle","Title","Tags","Tags Command","Variant Inventory Item ID","Variant ID","Variant Command","Variant Position","Variant SKU","Variant Price","Variant Compare At Price","Variant Inventory Qty","Variant Inventory Adjust","Variant Metafield: custom.contains_pfas [boolean]"
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","49186781135097","47099805630713","MERGE","12","60011-631-1009","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","49186781167865","47099805663481","MERGE","13","60011-631-1010","114.99","","10","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","49186781200633","47099805696249","MERGE","14","60011-631-1011","114.99","","12","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","46521069863161","44424196489465","MERGE","15","60011-458-1005","114.99","","1","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","46521069895929","44424196522233","MERGE","16","60011-458-1006","114.99","","2","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","46521069928697","44424196555001","MERGE","17","60011-458-1007","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","46521069961465","44424196587769","MERGE","18","60011-458-1008","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","46521069994233","44424196620537","MERGE","19","60011-458-1009","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","46521070027001","44424196653305","MERGE","20","60011-458-1010","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","46521070059769","44424196686073","MERGE","21","60011-458-1011","114.99","","1","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","47481136775417","45394744770809","MERGE","22","60011-367-1005","114.99","","2","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","47481136808185","45394744803577","MERGE","23","60011-367-1006","114.99","","7","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","47481136840953","45394744836345","MERGE","24","60011-367-1007","114.99","","7","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","47481136873721","45394744869113","MERGE","25","60011-367-1008","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","47481136906489","45394744901881","MERGE","26","60011-367-1009","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","47481136939257","45394744934649","MERGE","27","60011-367-1010","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","47481136972025","45394744967417","MERGE","28","60011-367-1011","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","48259806068985","46175322046713","MERGE","29","60011-001-1005","114.99","","20","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","48259806101753","46175322079481","MERGE","30","60011-001-1006","114.99","","166","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","48259806134521","46175322112249","MERGE","31","60011-001-1007","114.99","","38","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","48259806167289","46175322145017","MERGE","32","60011-001-1008","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","48259806200057","46175322177785","MERGE","33","60011-001-1009","114.99","","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","48259806232825","46175322210553","MERGE","34","60011-001-1010","114.99","","2","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","48259806265593","46175322243321","MERGE","35","60011-001-1011","114.99","","6","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327241465","42741726314745","MERGE","36","60011-254-1005","109.99","114.99","93","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327274233","42741726347513","MERGE","37","60011-254-1006","109.99","114.99","202","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327307001","42741726380281","MERGE","38","60011-254-1007","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327339769","42741726413049","MERGE","39","60011-254-1008","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327372537","42741726445817","MERGE","40","60011-254-1009","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327405305","42741726478585","MERGE","41","60011-254-1010","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327438073","42741726511353","MERGE","42","60011-254-1011","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789515874553","43695070937337","MERGE","43","60011-428-1005","109.99","114.99","87","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789515907321","43695070970105","MERGE","44","60011-428-1006","109.99","114.99","155","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789515940089","43695071002873","MERGE","45","60011-428-1007","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789515972857","43695071035641","MERGE","46","60011-428-1008","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789516005625","43695071068409","MERGE","47","60011-428-1009","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789516038393","43695071101177","MERGE","48","60011-428-1010","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789516071161","43695071133945","MERGE","49","60011-428-1011","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789516103929","43695071166713","MERGE","50","60011-019-1005","109.99","114.99","43","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789516136697","43695071199481","MERGE","51","60011-019-1006","109.99","114.99","191","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789516169465","43695071232249","MERGE","52","60011-019-1007","109.99","114.99","49","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789516202233","43695071265017","MERGE","53","60011-019-1008","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789516235001","43695071297785","MERGE","54","60011-019-1009","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789516267769","43695071330553","MERGE","55","60011-019-1010","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","45789516300537","43695071363321","MERGE","56","60011-019-1011","109.99","114.99","0","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327700217","42741726773497","MERGE","57","60011-058-1005","114.99","","19","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327732985","42741726806265","MERGE","58","60011-058-1006","114.99","","185","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327765753","42741726839033","MERGE","59","60011-058-1007","114.99","","7","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327798521","42741726871801","MERGE","60","60011-058-1008","114.99","","9","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327831289","42741726904569","MERGE","61","60011-058-1009","114.99","","9","0",""
"7617838088441","womens-deck-boss-ankle-boots","Women's Deck-Boss Ankle Boots","","REPLACE","44837327864057","42741726937337","MERGE","62","60011-058-1010","114.99","","5","0",""
